"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000273167",1.28097678628941,-0.112049666284762,1.59370756525249,-0.07030754495227,0.943948877366804,0.961465733083579,NA,NA,NA
"ENSG00000132005",246.836523804547,-0.00828224390862879,0.117870332551017,-0.0702657210629658,0.943982165675084,0.961465733083579,"RFX1","5989","regulatory factor X1"
"ENSG00000168955",0.745157825112358,-0.15256064793914,2.17517811949457,-0.0701370828309862,0.94408455153227,0.961503567167617,"TM4SF20","79853","transmembrane 4 L six family member 20"
"ENSG00000175426",0.669282994108672,-0.154348559850552,2.24759730105007,-0.0686726931814879,0.945250154559862,0.962624155465952,"PCSK1","5122","proprotein convertase subtilisin/kexin type 1"
"ENSG00000115274",5.39101898740241,-0.0510725254836664,0.747546952844304,-0.0683201574019439,0.945530778331547,0.962843405724476,"INO80B","83444","INO80 complex subunit B"
"ENSG00000157653",6.18037787474676,0.0518275397662192,0.759731790019729,0.0682182060130369,0.945611934428796,0.962859519801824,"C9orf43","257169","chromosome 9 open reading frame 43"
"ENSG00000141542",213.178736412264,0.00870679032417212,0.127917169267685,0.068065845843977,0.945733218347158,0.962916488566522,"RAB40B","10966","RAB40B, member RAS oncogene family"
"ENSG00000266265",2.07122776356035,0.0887315176720112,1.30684634834014,0.067897437051197,0.945867278983618,0.962955030344498,"KLF14","136259","KLF transcription factor 14"
"ENSG00000154429",229.373520196548,0.00808220566849031,0.119111467044484,0.0678541358698228,0.945901748832766,0.962955030344498,"CCSAP","126731","centriole, cilia and spindle associated protein"
"ENSG00000196407",4.6949687431788,-0.0541510140121158,0.804571347401159,-0.0673041790352449,0.946339550045921,0.963334182109185,"THEM5","284486","thioesterase superfamily member 5"
"ENSG00000165959",1.70395840633468,0.0897049536328818,1.33498716629297,0.0671953677891727,0.946426172760528,0.963355821130235,"CLMN","79789","calmin"
"ENSG00000147576",25.7692921597446,-0.0237906659127825,0.357121157005763,-0.0666179122857138,0.946885885480884,0.963696891814063,"ADHFE1","137872","alcohol dehydrogenase iron containing 1"
"ENSG00000122299",1164.83502042131,0.00408402379267041,0.0613122900183701,0.066610198239974,0.946892026758003,0.963696891814063,"ZC3H7A","29066","zinc finger CCCH-type containing 7A"
"ENSG00000090615",3782.67357182062,-0.00287715758642498,0.0432822798363159,-0.0664742614600193,0.947000248754094,0.963740482401453,"GOLGA3","2802","golgin A3"
"ENSG00000184389",0.700248449335312,-0.14469022110493,2.21602414642046,-0.065292709620808,0.947940946839821,0.964564600560983,"A3GALT2","127550","alpha 1,3-galactosyltransferase 2"
"ENSG00000270276",0.700248449335312,-0.14469022110493,2.21602414642046,-0.065292709620808,0.947940946839821,0.964564600560983,"H4C15","554313","H4 clustered histone 15"
"ENSG00000154124",384.278918870018,0.00655178368935252,0.100549178481493,0.0651599922376138,0.948046614970185,0.964605523743914,"OTULIN","90268","OTU deubiquitinase with linear linkage specificity"
"ENSG00000100207",601.899919721809,0.0051994409868116,0.0810579647736455,0.0641447265710538,0.948854988497903,0.965361371012156,"TCF20","6942","transcription factor 20"
"ENSG00000166352",105.137332219307,-0.0111429511502824,0.174135838864597,-0.0639899932313575,0.948978194723141,0.965420075504222,"IFTAP","119710","intraflagellar transport associated protein"
"ENSG00000185352",0.921230444064821,-0.11763477411723,1.84762585067838,-0.0636680711487329,0.949234528678437,0.965547552188751,"HS6ST3","266722","heparan sulfate 6-O-sulfotransferase 3"
"ENSG00000188626",0.921230444064821,-0.11763477411723,1.84762585067838,-0.0636680711487329,0.949234528678437,0.965547552188751,"GOLGA8M","653720","golgin A8 family member M"
"ENSG00000134548",3.65777149768142,0.057431866430208,0.907416584098745,0.0632916208901449,0.949534287948454,0.965785806472347,"SPX","80763","spexin hormone"
"ENSG00000166762",3.28976589311941,-0.0659589760760924,1.05063963727859,-0.0627798283405164,0.949941828830473,0.966133646629184,"CATSPER2","117155","cation channel sperm associated 2"
"ENSG00000174225",2.67398403459978,-0.0688752579809118,1.10169188832106,-0.062517713628513,0.950150556096025,0.966279250327299,"ARL13A","392509","ADP ribosylation factor like GTPase 13A"
"ENSG00000143107",1.04827357144712,-0.1072638621217,1.72605460870921,-0.0621439562690981,0.950448192580259,0.966485407416204,"FNDC7","163479","fibronectin type III domain containing 7"
"ENSG00000181381",220.830519514783,0.00769161660033274,0.123861642772835,0.0620984545993736,0.950484427676107,0.966485407416204,"DDX60L","91351","DExD/H-box 60 like"
"ENSG00000100068",40.5361706106963,-0.0176246587651862,0.285709771585757,-0.0616872803032432,0.9508118695253,0.966751661473878,NA,NA,NA
"ENSG00000163357",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"DCST1","149095","DC-STAMP domain containing 1"
"ENSG00000204961",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"PCDHA9","9752","protocadherin alpha 9"
"ENSG00000204659",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"CBY3","646019","chibby family member 3"
"ENSG00000161055",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"SCGB3A1","92304","secretoglobin family 3A member 1"
"ENSG00000124602",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"UNC5CL","222643","unc-5 family C-terminal like"
"ENSG00000186051",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"TAL2","6887","TAL bHLH transcription factor 2"
"ENSG00000175097",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"RAG2","5897","recombination activating 2"
"ENSG00000255374",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"TAS2R43","259289","taste 2 receptor member 43"
"ENSG00000186710",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"CFAP73","387885","cilia and flagella associated protein 73"
"ENSG00000185271",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"KLHL33","123103","kelch like family member 33"
"ENSG00000205832",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"C16orf96","342346","chromosome 16 open reading frame 96"
"ENSG00000172156",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"CCL11","6356","C-C motif chemokine ligand 11"
"ENSG00000278023",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"RDM1","201299","RAD52 motif containing 1"
"ENSG00000278505",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"C17orf78","284099","chromosome 17 open reading frame 78"
"ENSG00000105675",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"ATP4A","495","ATPase H+/K+ transporting subunit alpha"
"ENSG00000243130",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560983,0.951100613727003,NA,"PSG11","5680","pregnancy specific beta-1-glycoprotein 11"
"ENSG00000274897",14.6878090098237,0.0278328624046309,0.454296863703726,0.0612658035490695,0.951147524436793,0.966873856484911,NA,NA,NA
"ENSG00000172890",730.910378666221,-0.0044648735705891,0.0729208270629797,-0.0612290582871874,0.951176787975031,0.966873856484911,"NADSYN1","55191","NAD synthetase 1"
"ENSG00000162236",717.470110515923,0.00474334896807194,0.0774980864402047,0.061206014057286,0.951195140189788,0.966873856484911,"STX5","6811","syntaxin 5"
"ENSG00000002586",4204.5952255133,0.00269030636797769,0.0439779064745671,0.0611740435969484,0.95122060121601,0.966873856484911,"CD99","4267","CD99 molecule (Xg blood group)"
"ENSG00000186665",98.7622965209146,-0.0123371902860702,0.201837129031128,-0.061124483613555,0.95126007050015,0.966873856484911,"C17orf58","284018","chromosome 17 open reading frame 58"
"ENSG00000211456",908.84800140712,-0.0040426270088566,0.0662987974240845,-0.0609758723525207,0.951378424365362,0.966907504327098,"SACM1L","22908","SAC1 like phosphatidylinositide phosphatase"
"ENSG00000110723",11.2075994166539,-0.0320071994979317,0.525413115376051,-0.0609181586093895,0.951424387824099,0.966907504327098,"EXPH5","23086","exophilin 5"
"ENSG00000137070",113.33362082066,-0.0104787343157807,0.173334276058046,-0.0604539076407,0.951794125040698,0.967216563114515,"IL11RA","3590","interleukin 11 receptor subunit alpha"
"ENSG00000203811",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"H3C14","126961","H3 clustered histone 14"
"ENSG00000187180",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"LCE2C","353140","late cornified envelope 2C"
"ENSG00000171126",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"KCNG3","170850","potassium voltage-gated channel modifier subfamily G member 3"
"ENSG00000215612",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"HMX1","3166","H6 family homeobox 1"
"ENSG00000152583",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"SPARCL1","8404","SPARC like 1"
"ENSG00000206077",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"ZDHHC11B","653082","zinc finger DHHC-type containing 11B"
"ENSG00000174358",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"SLC6A19","340024","solute carrier family 6 member 19"
"ENSG00000142319",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"SLC6A3","6531","solute carrier family 6 member 3"
"ENSG00000173250",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"GPR151","134391","G protein-coupled receptor 151"
"ENSG00000205002",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"AARD","441376","alanine and arginine rich domain containing protein"
"ENSG00000165478",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"HEPACAM","220296","hepatic and glial cell adhesion molecule"
"ENSG00000139865",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"TTC6","319089","tetratricopeptide repeat domain 6"
"ENSG00000100652",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"SLC10A1","6554","solute carrier family 10 member 1"
"ENSG00000138622",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"HCN4","10021","hyperpolarization activated cyclic nucleotide gated potassium channel 4"
"ENSG00000161940",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"BCL6B","255877","BCL6B transcription repressor"
"ENSG00000263264",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,NA,NA,NA
"ENSG00000185666",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226944,0.951888964427271,NA,"SYN3","8224","synapsin III"
"ENSG00000108622",1.55355092804541,0.0873685597076654,1.44984435385589,0.0602606476173164,0.951948043611091,0.967306278732781,"ICAM2","3384","intercellular adhesion molecule 2"
"ENSG00000176563",5.13374116814162,0.0486152886514613,0.808683386200419,0.0601165913397568,0.952062775883839,0.967337595026437,"CNTD1","124817","cyclin N-terminal domain containing 1"
"ENSG00000176422",120.062792088881,-0.00989320558283689,0.164729910424245,-0.0600571296211962,0.952110133902394,0.967337595026437,"SPRYD4","283377","SPRY domain containing 4"
"ENSG00000197769",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"MAP1LC3C","440738","microtubule associated protein 1 light chain 3 gamma"
"ENSG00000180251",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"SLC9A4","389015","solute carrier family 9 member A4"
"ENSG00000172940",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"SLC22A13","9390","solute carrier family 22 member 13"
"ENSG00000172969",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"FRG2C","100288801","FSHD region gene 2 family member C"
"ENSG00000214097",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"SMCO1","255798","single-pass membrane protein with coiled-coil domains 1"
"ENSG00000276903",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"H2AC16","8332","H2A clustered histone 16"
"ENSG00000122787",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"AKR1D1","6718","aldo-keto reductase family 1 member D1"
"ENSG00000134020",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"PEBP4","157310","phosphatidylethanolamine binding protein 4"
"ENSG00000148346",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"LCN2","3934","lipocalin 2"
"ENSG00000174885",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"NLRP6","171389","NLR family pyrin domain containing 6"
"ENSG00000214872",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"SMTNL1","219537","smoothelin like 1"
"ENSG00000185736",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"ADARB2","105","adenosine deaminase RNA specific B2 (inactive)"
"ENSG00000204161",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"TMEM273","170371","transmembrane protein 273"
"ENSG00000156574",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"NODAL","4838","nodal growth differentiation factor"
"ENSG00000118308",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"IRAG2","4033","inositol 1,4,5-triphosphate receptor associated 2"
"ENSG00000196091",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"MYBPC1","4604","myosin binding protein C1"
"ENSG00000167419",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"LPO","4025","lactoperoxidase"
"ENSG00000141437",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"SLC25A52","147407","solute carrier family 25 member 52"
"ENSG00000267360",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,NA,NA,NA
"ENSG00000176635",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"HORMAD2","150280","HORMA domain containing 2"
"ENSG00000100368",0.359746342224585,-0.175813243892764,2.93054158114366,-0.0599934309153028,0.952160866638094,NA,"CSF2RB","1439","colony stimulating factor 2 receptor subunit beta"
"ENSG00000185774",10.4427229747915,-0.0333110937285902,0.556826339535836,-0.0598231286191633,0.952296504589726,0.967460252612076,"KCNIP4","80333","potassium voltage-gated channel interacting protein 4"
"ENSG00000146409",126.45148671483,-0.00947996468788985,0.159778820196048,-0.0593317980209015,0.952687834559947,0.967791101857217,"SLC18B1","116843","solute carrier family 18 member B1"
"ENSG00000122678",89.500984187254,0.0111815396623457,0.18900338531685,0.0591605258477285,0.952824250355166,0.967862967932624,"POLM","27434","DNA polymerase mu"
"ENSG00000143603",0.343793552359272,-0.175813377778436,2.97386105837036,-0.059119566895563,0.952856873769878,NA,"KCNN3","3782","potassium calcium-activated channel subfamily N member 3"
